1.00000	2.40653	2.41237	2.39956	2.41771	2.40478	2.43698	2.41821	2.41293	2.45349	2.40852
2.00000	2.40464	2.41060	2.39911	2.41752	2.40445	2.43622	2.41588	2.41269	2.45145	2.40772
3.00000	2.40241	2.40998	2.39849	2.41751	2.40402	2.43337	2.41399	2.41219	2.44852	2.40570
4.00000	2.40035	2.40980	2.39753	2.41648	2.40339	2.43165	2.41295	2.41112	2.44886	2.40485
5.00000	2.40016	2.40966	2.39698	2.41618	2.40305	2.43064	2.41209	2.41045	2.44833	2.40396
6.00000	2.39932	2.40954	2.39695	2.41630	2.40195	2.42912	2.41146	2.41012	2.44754	2.40264
7.00000	2.39856	2.40942	2.39647	2.41612	2.40078	2.42616	2.41067	2.41002	2.44710	2.40229
8.00000	2.39795	2.40931	2.39591	2.41579	2.39981	2.42263	2.41007	2.40986	2.44622	2.40173
9.00000	2.39732	2.40921	2.39552	2.41537	2.39915	2.42056	2.40979	2.40956	2.44560	2.40195
10.00000	2.39669	2.40911	2.39500	2.41478	2.39857	2.41988	2.40885	2.40933	2.44528	2.40181
11.00000	2.39618	2.40902	2.39420	2.41457	2.39811	2.41962	2.40808	2.40900	2.44531	2.40124
12.00000	2.39559	2.40893	2.39321	2.41430	2.39783	2.41985	2.40786	2.40847	2.44449	2.40066
13.00000	2.39488	2.40885	2.39202	2.41387	2.39763	2.42032	2.40731	2.40816	2.44412	2.39939
14.00000	2.39404	2.40877	2.39045	2.41341	2.39825	2.42123	2.40693	2.40802	2.44386	2.39909
15.00000	2.39290	2.40868	2.38895	2.41293	2.39835	2.42106	2.40650	2.40785	2.44339	2.39867
16.00000	2.39236	2.40859	2.38879	2.41253	2.39758	2.41960	2.40625	2.40767	2.44337	2.39819
17.00000	2.39163	2.40850	2.38908	2.41204	2.39759	2.41577	2.40675	2.40746	2.44338	2.39762
18.00000	2.39111	2.40842	2.38879	2.41176	2.39707	2.40840	2.40656	2.40738	2.44319	2.39744
19.00000	2.39086	2.40834	2.38822	2.41149	2.39720	2.40647	2.40589	2.40734	2.44300	2.39747
20.00000	2.39061	2.40826	2.38755	2.41126	2.39666	2.40620	2.40514	2.40721	2.44284	2.39712
21.00000	2.39023	2.40818	2.38716	2.41105	2.39638	2.40598	2.40583	2.40703	2.44252	2.39662
22.00000	2.38986	2.40810	2.38712	2.41085	2.39672	2.40584	2.40564	2.40684	2.44106	2.39639
23.00000	2.39025	2.40802	2.38678	2.41065	2.39686	2.40569	2.40449	2.40683	2.44068	2.39602
24.00000	2.38928	2.40794	2.38679	2.41048	2.39658	2.40555	2.40499	2.40667	2.44048	2.39543
