113.00000	2.39972	2.39342	2.39949	2.39770
114.00000	2.39967	2.39335	2.39944	2.39765
115.00000	2.39963	2.39328	2.39940	2.39760
116.00000	2.39958	2.39321	2.39935	2.39755
117.00000	2.39954	2.39314	2.39931	2.39749
118.00000	2.39949	2.39307	2.39926	2.39744
119.00000	2.39945	2.39300	2.39922	2.39739
120.00000	2.39941	2.39293	2.39918	2.39734
121.00000	2.39937	2.39286	2.39914	2.39729
122.00000	2.39932	2.39279	2.39910	2.39724
123.00000	2.39928	2.39272	2.39906	2.39719
124.00000	2.39924	2.39265	2.39902	2.39714
125.00000	2.39920	2.39258	2.39898	2.39710
126.00000	2.39916	2.39251	2.39894	2.39705
127.00000	2.39912	2.39244	2.39890	2.39700
128.00000	2.39908	2.39237	2.39886	2.39695
129.00000	2.39905	2.39230	2.39883	2.39691
130.00000	2.39901	2.39223	2.39879	2.39687
131.00000	2.39897	2.39216	2.39875	2.39682
132.00000	2.39893	2.39208	2.39872	2.39678
133.00000	2.39890	2.39201	2.39869	2.39673
134.00000	2.39886	2.39194	2.39865	2.39669
135.00000	2.39883	2.39187	2.39862	2.39665
136.00000	2.39879	2.39180	2.39858	2.39661
137.00000	2.39876	2.39173	2.39855	2.39656
138.00000	2.39872	2.39166	2.39852	2.39653
139.00000	2.39869	2.39158	2.39848	2.39648
140.00000	2.39865	2.39151	2.39845	2.39644
141.00000	2.39862	2.39144	2.39842	2.39640
142.00000	2.39859	2.39137	2.39839	2.39636
143.00000	2.39855	2.39129	2.39836	2.39632
144.00000	2.39852	2.39122	2.39833	2.39628
145.00000	2.39849	2.39114	2.39830	2.39624
146.00000	2.39845	2.39107	2.39827	2.39620
147.00000	2.39842	2.39099	2.39824	2.39617
148.00000	2.39839	2.39092	2.39821	2.39613
149.00000	2.39836	2.39084	2.39818	2.39609
150.00000	2.39833	2.39077	2.39816	2.39605
151.00000	2.39830	2.39069	2.39813	2.39601
152.00000	2.39827	2.39061	2.39810	2.39598
153.00000	2.39824	2.39054	2.39807	2.39594
154.00000	2.39820	2.39046	2.39805	2.39591
155.00000	2.39818	2.39038	2.39802	2.39587
156.00000	2.39815	2.39030	2.39800	2.39583
157.00000	2.39812	2.39022	2.39797	2.39580
158.00000	2.39809	2.39014	2.39795	2.39576
159.00000	2.39806	2.39006	2.39792	2.39573
160.00000	2.39803	2.38998	2.39789	2.39569
161.00000	2.39801	2.38990	2.39787	2.39566
162.00000	2.39798	2.38982	2.39785	2.39562
163.00000	2.39795	2.38974	2.39782	2.39558
164.00000	2.39792	2.38966	2.39780	2.39555
165.00000	2.39790	2.38958	2.39778	2.39551
166.00000	2.39787	2.38950	2.39775	2.39548
167.00000	2.39784	2.38942	2.39773	2.39545
168.00000	2.39782	2.38933	2.39771	2.39541
169.00000	2.39779	2.38925	2.39769	2.39538
170.00000	2.39776	2.38917	2.39767	2.39534
171.00000	2.39774	2.38908	2.39764	2.39531
172.00000	2.39771	2.38900	2.39762	2.39527
173.00000	2.39769	2.38891	2.39760	2.39524
174.00000	2.39766	2.38883	2.39758	2.39520
175.00000	2.39764	2.38874	2.39756	2.39517
176.00000	2.39761	2.38865	2.39754	2.39514
177.00000	2.39759	2.38857	2.39752	2.39511
178.00000	2.39756	2.38848	2.39750	2.39507
179.00000	2.39754	2.38839	2.39748	2.39504
180.00000	2.39751	2.38830	2.39746	2.39500
181.00000	2.39749	2.38821	2.39744	2.39497
182.00000	2.39747	2.38812	2.39742	2.39494
183.00000	2.39744	2.38803	2.39740	2.39490
184.00000	2.39742	2.38793	2.39738	2.39487
185.00000	2.39740	2.38784	2.39736	2.39484
186.00000	2.39738	2.38775	2.39734	2.39480
187.00000	2.39735	2.38765	2.39732	2.39477
188.00000	2.39733	2.38756	2.39730	2.39474
189.00000	2.39731	2.38746	2.39729	2.39471
190.00000	2.39729	2.38736	2.39727	2.39467
191.00000	2.39726	2.38727	2.39725	2.39464
192.00000	2.39724	2.38717	2.39723	2.39461
193.00000	2.39722	2.38707	2.39721	2.39457
194.00000	2.39720	2.38697	2.39720	2.39454
195.00000	2.39718	2.38686	2.39718	2.39451
196.00000	2.39716	2.38676	2.39716	2.39447
197.00000	2.39714	2.38666	2.39715	2.39444
198.00000	2.39712	2.38655	2.39713	2.39441
199.00000	2.39710	2.38645	2.39711	2.39438
200.00000	2.39708	2.38634	2.39709	2.39434
201.00000	2.39706	2.38623	2.39708	2.39431
202.00000	2.39704	2.38612	2.39706	2.39428
203.00000	2.39702	2.38602	2.39704	2.39425
204.00000	2.39700	2.38590	2.39703	2.39422
205.00000	2.39698	2.38579	2.39701	2.39418
206.00000	2.39696	2.38568	2.39699	2.39415
207.00000	2.39694	2.38556	2.39698	2.39412
208.00000	2.39692	2.38545	2.39696	2.39408
209.00000	2.39690	2.38533	2.39695	2.39405
210.00000	2.39689	2.38521	2.39693	2.39402
211.00000	2.39687	2.38509	2.39691	2.39399
212.00000	2.39685	2.38498	2.39690	2.39395
213.00000	2.39683	2.38485	2.39688	2.39392
214.00000	2.39681	2.38473	2.39687	2.39389
215.00000	2.39679	2.38460	2.39685	2.39385
216.00000	2.39678	2.38448	2.39684	2.39382
217.00000	2.39676	2.38435	2.39682	2.39379
218.00000	2.39674	2.38422	2.39681	2.39375
219.00000	2.39673	2.38409	2.39679	2.39372
220.00000	2.39671	2.38396	2.39678	2.39368
221.00000	2.39669	2.38383	2.39676	2.39365
222.00000	2.39667	2.38370	2.39675	2.39361
223.00000	2.39666	2.38356	2.39673	2.39358
224.00000	2.39664	2.38342	2.39672	2.39355
225.00000	2.39662	2.38329	2.39670	2.39351
226.00000	2.39660	2.38314	2.39669	2.39347
227.00000	2.39659	2.38300	2.39667	2.39344
228.00000	2.39657	2.38286	2.39666	2.39340
229.00000	2.39656	2.38271	2.39664	2.39337
230.00000	2.39654	2.38257	2.39663	2.39333
231.00000	2.39652	2.38242	2.39662	2.39330
232.00000	2.39651	2.38227	2.39660	2.39326
233.00000	2.39649	2.38211	2.39659	2.39322
234.00000	2.39647	2.38196	2.39657	2.39319
235.00000	2.39646	2.38181	2.39656	2.39315
236.00000	2.39644	2.38165	2.39655	2.39312
237.00000	2.39642	2.38149	2.39653	2.39308
238.00000	2.39641	2.38133	2.39651	2.39304
239.00000	2.39639	2.38117	2.39650	2.39300
240.00000	2.39638	2.38101	2.39649	2.39297
241.00000	2.39636	2.38084	2.39647	2.39293
242.00000	2.39634	2.38068	2.39646	2.39289
243.00000	2.39633	2.38051	2.39645	2.39286
244.00000	2.39631	2.38034	2.39643	2.39282
245.00000	2.39630	2.38016	2.39642	2.39278
246.00000	2.39628	2.37999	2.39640	2.39274
247.00000	2.39627	2.37981	2.39639	2.39271
248.00000	2.39625	2.37963	2.39638	2.39267
249.00000	2.39623	2.37945	2.39636	2.39263
250.00000	2.39622	2.37927	2.39635	2.39259
251.00000	2.39620	2.37908	2.39634	2.39256
252.00000	2.39619	2.37889	2.39633	2.39252
253.00000	2.39617	2.37870	2.39631	2.39248
254.00000	2.39615	2.37850	2.39630	2.39244
255.00000	2.39614	2.37831	2.39628	2.39241
256.00000	2.39612	2.37811	2.39627	2.39237
257.00000	2.39611	2.37791	2.39626	2.39233
258.00000	2.39609	2.37771	2.39624	2.39229
259.00000	2.39608	2.37750	2.39623	2.39226
260.00000	2.39606	2.37729	2.39622	2.39222
261.00000	2.39605	2.37708	2.39620	2.39218
262.00000	2.39603	2.37686	2.39619	2.39214
263.00000	2.39601	2.37664	2.39618	2.39210
264.00000	2.39600	2.37642	2.39616	2.39207
265.00000	2.39598	2.37620	2.39615	2.39203
266.00000	2.39597	2.37597	2.39614	2.39199
267.00000	2.39595	2.37574	2.39612	2.39195
268.00000	2.39594	2.37551	2.39611	2.39191
269.00000	2.39592	2.37527	2.39610	2.39187
270.00000	2.39591	2.37503	2.39608	2.39184
271.00000	2.39589	2.37478	2.39607	2.39180
272.00000	2.39588	2.37453	2.39606	2.39176
273.00000	2.39586	2.37428	2.39604	2.39172
274.00000	2.39584	2.37403	2.39603	2.39168
275.00000	2.39583	2.37376	2.39602	2.39164
276.00000	2.39581	2.37350	2.39600	2.39160
277.00000	2.39580	2.37323	2.39599	2.39156
278.00000	2.39578	2.37296	2.39598	2.39152
279.00000	2.39577	2.37268	2.39596	2.39148
280.00000	2.39575	2.37240	2.39595	2.39144
281.00000	2.39573	2.37212	2.39593	2.39140
282.00000	2.39572	2.37183	2.39592	2.39136
283.00000	2.39570	2.37153	2.39591	2.39132
284.00000	2.39569	2.37124	2.39589	2.39128
285.00000	2.39567	2.37093	2.39588	2.39124
286.00000	2.39566	2.37063	2.39587	2.39120
287.00000	2.39564	2.37031	2.39585	2.39116
288.00000	2.39563	2.37000	2.39584	2.39111
289.00000	2.39561	2.36968	2.39583	2.39107
290.00000	2.39559	2.36935	2.39581	2.39103
291.00000	2.39558	2.36902	2.39580	2.39099
292.00000	2.39556	2.36868	2.39579	2.39095
293.00000	2.39555	2.36834	2.39577	2.39090
294.00000	2.39553	2.36800	2.39576	2.39086
295.00000	2.39551	2.36765	2.39574	2.39082
296.00000	2.39550	2.36729	2.39573	2.39078
297.00000	2.39548	2.36693	2.39571	2.39074
298.00000	2.39547	2.36656	2.39570	2.39069
299.00000	2.39545	2.36619	2.39569	2.39065
300.00000	2.39544	2.36581	2.39567	2.39060
301.00000	2.39542	2.36542	2.39566	2.39056
302.00000	2.39540	2.36503	2.39564	2.39052
303.00000	2.39539	2.36463	2.39563	2.39047
304.00000	2.39537	2.36423	2.39561	2.39043
305.00000	2.39536	2.36382	2.39560	2.39038
306.00000	2.39534	2.36340	2.39559	2.39034
307.00000	2.39533	2.36297	2.39557	2.39029
308.00000	2.39531	2.36254	2.39556	2.39024
309.00000	2.39529	2.36211	2.39554	2.39020
310.00000	2.39528	2.36167	2.39553	2.39015
311.00000	2.39526	2.36121	2.39551	2.39011
312.00000	2.39524	2.36075	2.39550	2.39006
313.00000	2.39523	2.36029	2.39548	2.39001
314.00000	2.39521	2.35981	2.39546	2.38996
315.00000	2.39520	2.35933	2.39545	2.38991
316.00000	2.39518	2.35884	2.39543	2.38987
317.00000	2.39516	2.35834	2.39542	2.38982
318.00000	2.39515	2.35784	2.39540	2.38977
319.00000	2.39513	2.35733	2.39539	2.38972
320.00000	2.39511	2.35681	2.39537	2.38967
321.00000	2.39510	2.35628	2.39536	2.38962
322.00000	2.39508	2.35575	2.39534	2.38957
323.00000	2.39506	2.35520	2.39533	2.38952
324.00000	2.39505	2.35465	2.39531	2.38946
325.00000	2.39503	2.35409	2.39529	2.38941
326.00000	2.39501	2.35352	2.39528	2.38936
327.00000	2.39500	2.35295	2.39526	2.38931
328.00000	2.39498	2.35237	2.39524	2.38926
329.00000	2.39496	2.35178	2.39523	2.38920
330.00000	2.39495	2.35117	2.39521	2.38915
331.00000	2.39493	2.35056	2.39520	2.38910
332.00000	2.39491	2.34994	2.39518	2.38904
333.00000	2.39489	2.34931	2.39516	2.38899
334.00000	2.39488	2.34867	2.39515	2.38893
335.00000	2.39486	2.34802	2.39513	2.38888
336.00000	2.39484	2.34736	2.39512	2.38882
337.00000	2.39482	2.34669	2.39510	2.38876
338.00000	2.39480	2.34600	2.39508	2.38871
339.00000	2.39479	2.34531	2.39507	2.38865
340.00000	2.39477	2.34460	2.39505	2.38859
341.00000	2.39475	2.34388	2.39503	2.38854
342.00000	2.39473	2.34315	2.39501	2.38848
343.00000	2.39471	2.34241	2.39500	2.38842
344.00000	2.39470	2.34166	2.39498	2.38836
345.00000	2.39468	2.34090	2.39496	2.38830
346.00000	2.39466	2.34013	2.39495	2.38824
347.00000	2.39464	2.33934	2.39493	2.38818
348.00000	2.39462	2.33854	2.39491	2.38812
349.00000	2.39460	2.33773	2.39489	2.38806
350.00000	2.39458	2.33690	2.39488	2.38800
351.00000	2.39456	2.33606	2.39486	2.38794
352.00000	2.39454	2.33520	2.39484	2.38788
353.00000	2.39453	2.33432	2.39482	2.38781
354.00000	2.39450	2.33344	2.39480	2.38775
355.00000	2.39448	2.33253	2.39479	2.38769
356.00000	2.39446	2.33161	2.39477	2.38762
357.00000	2.39445	2.33068	2.39475	2.38756
358.00000	2.39443	2.32973	2.39473	2.38749
