pm	405	370	345	300
0.92000000	2.80011800	2.78977500	2.78029400	2.75840700
0.93000000	2.79780100	2.78708600	2.77590000	2.75367500
0.94000000	2.79383600	2.78348900	2.77405700	2.75428100
0.95000000	2.79140500	2.77948200	2.77489700	2.74873400
0.96000000	2.78949500	2.77740700	2.76742800	2.74537300
0.97000000	2.78363500	2.77382400	2.76735400	2.74603200
0.98000000	2.78199000	2.77053800	2.76213600	2.73657300
0.99000000	2.78085400	2.76739300	2.75840200	2.73545200
1.00000000	2.77663700	2.76550600	2.75553500	2.73200300
1.00000000	2.77806600	2.76586600	2.75554800	2.73232400
0.99000000	2.78011500	2.76881300	2.75510700	2.73783200
0.98000000	2.78348500	2.77187200	2.75870900	2.73920800
0.97000000	2.78663000	2.77524700	2.76111900	2.73994500
0.96000000	2.78445200	2.77872000	2.76648500	2.74448700
0.95000000	2.78820200	2.78106600	2.76825700	2.74777800
0.94000000	2.79226500	2.78432900	2.76951100	2.75048100
0.93000000	2.79519900	2.78353900	2.77294600	2.75874000
0.92000000	2.79839000	2.78998800	2.77629900	2.75635800
0.91000000	2.80039700	2.79320800	2.77698700	2.76281200
0.90000000	2.80489500	2.79365800	2.77899700	2.76756200
0.89000000	2.80817000	2.79767200	2.78149400	2.77031000
0.88000000	2.80838000	2.80122600	2.78691700	2.77406200
0.87000000	2.81405500	2.80305100	2.79084300	2.77915300
0.86000000	2.81516600	2.80507900	2.79216400	2.78270000
0.85000000	2.81665500	2.80960300	2.79750800	2.78886400
0.84000000	2.82087800	2.81347100	2.80152000	2.79080500
0.83000000	2.82521300	2.81470300	2.80543600	2.79692600
0.82000000	2.82889400	2.81726200	2.81242600	2.80064400
0.81000000	2.82991600	2.82208300	2.81691600	2.80544800
0.80000000	2.83153400	2.82156700	2.82263500	2.81021400
0.79000000	2.83659200	2.82639100	2.82802700	2.81521200
0.78000000	2.83779100	2.82729500	2.83269600	2.82057700
0.77000000	2.83937000	2.83098400	2.83576900	2.82690800
0.76000000	2.84161600	2.83382200	2.84005200	2.83069300
0.75000000	2.84555500	2.83737100	2.84257200	2.83520400
0.74000000	2.84636200	2.83655500	2.84301700	2.84013300
0.73000000	2.87548000	2.83752300	2.84767500	2.84237100
0.72000000	2.88264500	2.86618500	2.84527300	2.84659300
0.71000000	2.88832500	2.87177500	2.87242700	2.85029400
0.70000000	2.89885100	2.87996200	2.87991000	2.85068700
0.69000000	2.90504300	2.88747000	2.88531400	2.87659400
0.68000000	2.91149100	2.89428700	2.89247000	2.88410000
0.67000000	2.91972000	2.89990400	2.89756400	2.89020300
0.66000000	2.92772000	2.90619800	2.90815400	2.90075700
0.65000000	2.93843900	2.91256900	2.91634500	2.90601600
0.64000000	2.94768400	2.92158100	2.92501300	2.91541800
0.63000000	2.95673900	2.92452600	2.93264600	2.92242700
0.62000000	2.96831800	2.93662400	2.93895200	2.93045900
0.61000000	2.97483600	2.94494700	2.94695900	2.93787300
0.60000000	2.98737600	2.95484700	2.95547200	2.94676300
0.59000000	2.99682100	2.96488600	2.96447300	2.95479200
0.58000000	3.00200200	2.96942700	2.97317000	2.96685300
0.57000000	3.01144000	2.98072900	2.98221700	2.97252000
0.56000000	3.02218700	2.98802600	2.98968900	2.98492500
0.55000000	3.03411400	2.99730500	2.99548500	2.99236700
0.54000000	3.04619000	3.00791200	3.00812300	3.00276000
0.53000000	3.05620100	3.01449300	3.01575600	3.01294300
0.52000000	3.05549300	3.02192500	3.01086700	3.00485800
0.51000000	3.04835400	3.01437900	3.00550100	2.99916700
0.50000000	3.04095900	3.00484600	2.99906400	2.99037400
0.49000000	3.03445100	3.00078100	2.99261600	2.98305000
0.48000000	3.02711800	2.98759800	2.98242800	2.97264200
0.47000000	3.01832000	2.98092600	2.97733600	2.96603500
0.46000000	3.00941100	2.97433300	2.96999200	2.95644700
0.45000000	3.00110700	2.96110900	2.95859200	2.94581000
