0.0e0 0.0e0 0.0e0 0.0e0
1.0e-2 0.0e0 0.0e0 0.0e0
2.0e-2 0.0e0 0.0e0 0.0e0
3.0e-2 0.0e0 0.0e0 0.0e0
4.0e-2 0.0e0 0.0e0 0.0e0
5.0e-2 0.0e0 0.0e0 0.0e0
6.0e-2 0.0e0 0.0e0 0.0e0
7.0e-2 0.0e0 0.0e0 0.0e0
8.0e-2 0.0e0 0.0e0 0.0e0
9.0e-2 0.0e0 0.0e0 0.0e0
1.0e-1 0.0e0 0.0e0 0.0e0
1.1e-1 0.0e0 0.0e0 0.0e0
1.2e-1 0.0e0 0.0e0 0.0e0
1.3e-1 0.0e0 0.0e0 0.0e0
1.4e-1 0.0e0 0.0e0 0.0e0
1.5e-1 0.0e0 0.0e0 0.0e0
1.6e-1 0.0e0 0.0e0 0.0e0
1.7e-1 0.0e0 0.0e0 0.0e0
1.8e-1 0.0e0 0.0e0 0.0e0
1.9e-1 0.0e0 0.0e0 0.0e0
2.0e-1 0.0e0 0.0e0 0.0e0
2.1e-1 0.0e0 0.0e0 0.0e0
2.2e-1 0.0e0 0.0e0 0.0e0
2.3e-1 0.0e0 0.0e0 0.0e0
2.4e-1 0.0e0 0.0e0 0.0e0
2.5e-1 0.0e0 0.0e0 0.0e0
2.6e-1 0.0e0 0.0e0 0.0e0
2.7e-1 0.0e0 0.0e0 0.0e0
2.8e-1 0.0e0 0.0e0 0.0e0
2.9e-1 0.0e0 0.0e0 0.0e0
3.0e-1 0.0e0 0.0e0 0.0e0
3.1e-1 0.0e0 0.0e0 0.0e0
3.2e-1 0.0e0 0.0e0 0.0e0
3.3e-1 0.0e0 0.0e0 0.0e0
3.4e-1 0.0e0 0.0e0 0.0e0
3.5e-1 0.0e0 0.0e0 0.0e0
3.6e-1 0.0e0 0.0e0 0.0e0
3.7e-1 0.0e0 0.0e0 0.0e0
3.8e-1 0.0e0 0.0e0 0.0e0
3.9e-1 0.0e0 0.0e0 0.0e0
4.0e-1 0.0e0 0.0e0 0.0e0
4.1e-1 0.0e0 0.0e0 0.0e0
4.2e-1 0.0e0 0.0e0 0.0e0
4.3e-1 0.0e0 0.0e0 0.0e0
4.4e-1 0.0e0 0.0e0 0.0e0
4.5e-1 0.0e0 0.0e0 0.0e0
4.6e-1 0.0e0 0.0e0 0.0e0
4.7e-1 0.0e0 0.0e0 0.0e0
4.8e-1 0.0e0 0.0e0 0.0e0
4.9e-1 0.0e0 0.0e0 0.0e0
5.0e-1 0.0e0 0.0e0 0.0e0
5.1e-1 0.0e0 0.0e0 0.0e0
5.2e-1 0.0e0 0.0e0 0.0e0
5.3e-1 0.0e0 0.0e0 0.0e0
5.4e-1 0.0e0 0.0e0 0.0e0
5.5e-1 0.0e0 0.0e0 0.0e0
5.6e-1 0.0e0 0.0e0 0.0e0
5.7e-1 0.0e0 0.0e0 0.0e0
5.8e-1 0.0e0 0.0e0 0.0e0
5.9e-1 0.0e0 0.0e0 0.0e0
6.0e-1 0.0e0 0.0e0 0.0e0
6.1e-1 0.0e0 0.0e0 0.0e0
6.2e-1 0.0e0 0.0e0 0.0e0
6.3e-1 0.0e0 0.0e0 0.0e0
6.4e-1 0.0e0 0.0e0 0.0e0
6.5e-1 0.0e0 0.0e0 0.0e0
6.6e-1 0.0e0 0.0e0 0.0e0
6.7e-1 0.0e0 0.0e0 0.0e0
6.8e-1 0.0e0 0.0e0 0.0e0
6.9e-1 0.0e0 0.0e0 0.0e0
7.0e-1 0.0e0 0.0e0 0.0e0
7.1e-1 0.0e0 0.0e0 0.0e0
7.2e-1 0.0e0 0.0e0 0.0e0
7.3e-1 0.0e0 0.0e0 0.0e0
7.4e-1 0.0e0 0.0e0 0.0e0
7.5e-1 0.0e0 0.0e0 0.0e0
7.6e-1 0.0e0 0.0e0 0.0e0
7.7e-1 0.0e0 0.0e0 0.0e0
7.8e-1 0.0e0 0.0e0 0.0e0
7.9e-1 0.0e0 0.0e0 0.0e0
8.0e-1 0.0e0 0.0e0 0.0e0
8.1e-1 0.0e0 0.0e0 0.0e0
8.2e-1 0.0e0 0.0e0 0.0e0
8.3e-1 0.0e0 0.0e0 0.0e0
8.4e-1 0.0e0 0.0e0 0.0e0
8.5e-1 0.0e0 0.0e0 0.0e0
8.6e-1 0.0e0 0.0e0 0.0e0
8.7e-1 0.0e0 0.0e0 0.0e0
8.8e-1 0.0e0 0.0e0 0.0e0
8.9e-1 0.0e0 0.0e0 0.0e0
9.0e-1 0.0e0 0.0e0 0.0e0
9.1e-1 0.0e0 0.0e0 0.0e0
9.2e-1 0.0e0 0.0e0 0.0e0
9.3e-1 0.0e0 0.0e0 0.0e0
9.4e-1 0.0e0 0.0e0 0.0e0
9.5e-1 0.0e0 0.0e0 0.0e0
9.6e-1 0.0e0 0.0e0 0.0e0
9.7e-1 0.0e0 0.0e0 0.0e0
9.8e-1 0.0e0 0.0e0 0.0e0
9.9e-1 0.0e0 0.0e0 0.0e0
1.0e0 0.0e0 0.0e0 0.0e0

0.0e0 1.0e-2 1.0e-2 1.0e-2
1.0e-2 1.0e-2 9.803e-3 9.803e-3
2.0e-2 1.0e-2 9.6078e-3 9.6078e-3
3.0e-2 1.0e-2 9.4147e-3 9.4147e-3
4.0e-2 1.0e-2 9.2233e-3 9.2233e-3
5.0e-2 1.0e-2 9.034e-3 9.034e-3
6.0e-2 1.0e-2 8.8466e-3 8.8466e-3
7.0e-2 1.0e-2 8.6612e-3 8.6612e-3
8.0e-2 1.0e-2 8.4776e-3 8.4776e-3
9.0e-2 1.0e-2 8.2959e-3 8.2959e-3
1.0e-1 1.0e-2 8.1161e-3 8.1161e-3
1.1e-1 1.0e-2 7.9384e-3 7.9384e-3
1.2e-1 1.0e-2 7.7626e-3 7.7626e-3
1.3e-1 1.0e-2 7.5887e-3 7.5887e-3
1.4e-1 1.0e-2 7.4167e-3 7.4167e-3
1.5e-1 1.0e-2 7.2467e-3 7.2467e-3
1.6e-1 1.0e-2 7.0787e-3 7.0787e-3
1.7e-1 1.0e-2 6.9125e-3 6.9125e-3
1.8e-1 1.0e-2 6.7484e-3 6.7484e-3
1.9e-1 1.0e-2 6.586e-3 6.586e-3
2.0e-1 1.0e-2 6.4256e-3 6.4256e-3
2.1e-1 1.0e-2 6.2672e-3 6.2672e-3
2.2e-1 1.0e-2 6.1108e-3 6.1108e-3
2.3e-1 1.0e-2 5.9564e-3 5.9564e-3
2.4e-1 1.0e-2 5.8038e-3 5.8038e-3
2.5e-1 1.0e-2 5.6532e-3 5.6532e-3
2.6e-1 1.0e-2 5.5046e-3 5.5046e-3
2.7e-1 1.0e-2 5.358e-3 5.358e-3
2.8e-1 1.0e-2 5.2132e-3 5.2132e-3
2.9e-1 1.0e-2 5.0703e-3 5.0703e-3
3.0e-1 1.0e-2 4.9295e-3 4.9295e-3
3.1e-1 1.0e-2 4.7906e-3 4.7906e-3
3.2e-1 1.0e-2 4.6538e-3 4.6538e-3
3.3e-1 1.0e-2 4.5187e-3 4.5187e-3
3.4e-1 1.0e-2 4.3858e-3 4.3858e-3
3.5e-1 1.0e-2 4.2548e-3 4.2548e-3
3.6e-1 1.0e-2 4.1257e-3 4.1257e-3
3.7e-1 1.0e-2 3.9986e-3 3.9986e-3
3.8e-1 1.0e-2 3.8734e-3 3.8734e-3
3.9e-1 1.0e-2 3.7502e-3 3.7502e-3
4.0e-1 1.0e-2 3.629e-3 3.629e-3
4.1e-1 1.0e-2 3.5097e-3 3.5097e-3
4.2e-1 1.0e-2 3.3925e-3 3.3925e-3
4.3e-1 1.0e-2 3.2771e-3 3.2771e-3
4.4e-1 1.0e-2 3.1638e-3 3.1638e-3
4.5e-1 1.0e-2 3.0524e-3 3.0524e-3
4.6e-1 1.0e-2 2.943e-3 2.943e-3
4.7e-1 1.0e-2 2.8357e-3 2.8357e-3
4.8e-1 1.0e-2 2.7301e-3 2.7301e-3
4.9e-1 1.0e-2 2.6266e-3 2.6266e-3
5.0e-1 1.0e-2 2.5252e-3 2.5252e-3
5.1e-1 1.0e-2 2.4257e-3 2.4257e-3
5.2e-1 1.0e-2 2.3282e-3 2.3282e-3
5.3e-1 1.0e-2 2.2327e-3 2.2327e-3
5.4e-1 1.0e-2 2.139e-3 2.139e-3
5.5e-1 1.0e-2 2.0474e-3 2.0474e-3
5.6e-1 1.0e-2 1.9579e-3 1.9579e-3
5.7e-1 1.0e-2 1.8703e-3 1.8703e-3
5.8e-1 1.0e-2 1.7847e-3 1.7847e-3
5.9e-1 1.0e-2 1.701e-3 1.701e-3
6.0e-1 1.0e-2 1.6194e-3 1.6194e-3
6.1e-1 1.0e-2 1.5398e-3 1.5398e-3
6.2e-1 1.0e-2 1.4621e-3 1.4621e-3
6.3e-1 1.0e-2 1.3864e-3 1.3864e-3
6.4e-1 1.0e-2 1.3127e-3 1.3127e-3
6.5e-1 1.0e-2 1.2411e-3 1.2411e-3
6.6e-1 1.0e-2 1.1714e-3 1.1714e-3
6.7e-1 1.0e-2 1.1037e-3 1.1037e-3
6.8e-1 1.0e-2 1.038e-3 1.038e-3
6.9e-1 1.0e-2 9.744e-4 9.744e-4
7.0e-1 1.0e-2 9.1273e-4 9.1273e-4
7.1e-1 1.0e-2 8.5307e-4 8.5307e-4
