1.00000	2.40383	2.40855	2.39068	2.39907	2.40069	2.40480	2.40161	2.41976	2.45910	2.40545
2.00000	2.40360	2.40782	2.38954	2.39905	2.40039	2.40484	2.40148	2.41910	2.44828	2.40507
3.00000	2.40352	2.40730	2.38843	2.39901	2.40034	2.40452	2.40134	2.41763	2.43918	2.40479
4.00000	2.40328	2.40709	2.38761	2.39897	2.40013	2.40389	2.40120	2.41715	2.43455	2.40452
5.00000	2.40297	2.40671	2.38716	2.39894	2.39996	2.40361	2.40099	2.41675	2.43068	2.40403
6.00000	2.40275	2.40613	2.38660	2.39890	2.39987	2.40327	2.40070	2.41636	2.42711	2.40329
7.00000	2.40256	2.40585	2.38593	2.39886	2.39981	2.40286	2.40054	2.41597	2.42103	2.40064
8.00000	2.40219	2.40527	2.38518	2.39882	2.39976	2.40260	2.40043	2.41590	2.42019	2.39660
9.00000	2.40196	2.40514	2.38453	2.39879	2.39960	2.40235	2.40032	2.41598	2.41529	2.39704
10.00000	2.40176	2.40511	2.38410	2.39875	2.39945	2.40230	2.40020	2.41478	2.41265	2.39713
11.00000	2.40159	2.40469	2.38359	2.39871	2.39922	2.40222	2.40008	2.41301	2.41233	2.39685
12.00000	2.40144	2.40443	2.38349	2.39867	2.39912	2.40220	2.39998	2.41301	2.41166	2.39672
13.00000	2.40133	2.40414	2.38255	2.39863	2.39902	2.40214	2.39989	2.41255	2.41086	2.39655
14.00000	2.40118	2.40397	2.38215	2.39859	2.39889	2.40208	2.39981	2.41071	2.41035	2.39631
15.00000	2.40111	2.40356	2.38172	2.39855	2.39872	2.40208	2.39972	2.41049	2.41013	2.39597
16.00000	2.40101	2.40360	2.38133	2.39851	2.39861	2.40201	2.39963	2.41013	2.40999	2.39587
17.00000	2.40089	2.40316	2.38108	2.39846	2.39853	2.40199	2.39954	2.40933	2.40974	2.39559
18.00000	2.40076	2.40320	2.38073	2.39842	2.39845	2.40196	2.39944	2.40891	2.40965	2.39561
19.00000	2.40064	2.40282	2.38047	2.39837	2.39836	2.40194	2.39933	2.40928	2.41051	2.39531
20.00000	2.40056	2.40268	2.38019	2.39832	2.39826	2.40191	2.39923	2.40954	2.40973	2.39511
21.00000	2.40042	2.40198	2.37990	2.39828	2.39816	2.40188	2.39914	2.40884	2.40967	2.39497
22.00000	2.40035	2.40190	2.37979	2.39823	2.39810	2.40186	2.39904	2.40845	2.40889	2.39483
23.00000	2.40025	2.40158	2.37961	2.39819	2.39800	2.40183	2.39895	2.40835	2.40815	2.39474
24.00000	2.40015	2.40150	2.37930	2.39814	2.39791	2.40180	2.39885	2.40779	2.40738	2.39469
25.00000	2.40006	2.40129	2.37913	2.39810	2.39781	2.40178	2.39870	2.40775	2.40679	2.39446
26.00000	2.39995	2.40090	2.37886	2.39806	2.39773	2.40175	2.39861	2.40782	2.40679	2.39439
27.00000	2.39987	2.40069	2.37864	2.39802	2.39762	2.40172	2.39852	2.40767	2.40658	2.39406
28.00000	2.39983	2.40042	2.37844	2.39798	2.39753	2.40168	2.39844	2.40773	2.40615	2.39389
29.00000	2.39977	2.40033	2.37831	2.39795	2.39727	2.40164	2.39835	2.40760	2.40577	2.39372
30.00000	2.39968	2.40012	2.37810	2.39792	2.39709	2.40162	2.39829	2.40752	2.40560	2.39369
31.00000	2.39958	2.39994	2.37796	2.39788	2.39703	2.40162	2.39822	2.40719	2.40544	2.39361
32.00000	2.39956	2.39977	2.37776	2.39786	2.39690	2.40161	2.39815	2.40673	2.40522	2.39353
33.00000	2.39949	2.39934	2.37756	2.39782	2.39678	2.40159	2.39808	2.40643	2.40504	2.39336
34.00000	2.39937	2.39942	2.37737	2.39780	2.39669	2.40156	2.39801	2.40611	2.40483	2.39326
35.00000	2.39924	2.39908	2.37723	2.39777	2.39661	2.40153	2.39794	2.40588	2.40463	2.39312
36.00000	2.39912	2.39894	2.37705	2.39775	2.39653	2.40151	2.39789	2.40572	2.40444	2.39299
37.00000	2.39900	2.39859	2.37686	2.39772	2.39645	2.40148	2.39782	2.40595	2.40441	2.39286
38.00000	2.39891	2.39830	2.37659	2.39769	2.39635	2.40145	2.39776	2.40588	2.40412	2.39271
39.00000	2.39888	2.39796	2.37647	2.39767	2.39625	2.40142	2.39769	2.40560	2.40409	2.39257
40.00000	2.39877	2.39779	2.37630	2.39765	2.39613	2.40138	2.39762	2.40533	2.40384	2.39238
41.00000	2.39867	2.39749	2.37610	2.39762	2.39611	2.40134	2.39756	2.40525	2.40351	2.39226
42.00000	2.39855	2.39712	2.37589	2.39760	2.39590	2.40139	2.39752	2.40512	2.40331	2.39209
43.00000	2.39847	2.39716	2.37570	2.39758	2.39589	2.40133	2.39745	2.40498	2.40323	2.39192
44.00000	2.39842	2.39697	2.37547	2.39756	2.39573	2.40131	2.39739	2.40366	2.40325	2.39169
45.00000	2.39835	2.39670	2.37528	2.39754	2.39557	2.40129	2.39733	2.40373	2.40309	2.39142
46.00000	2.39827	2.39645	2.37510	2.39751	2.39548	2.40126	2.39726	2.40369	2.40273	2.39107
47.00000	2.39819	2.39622	2.37486	2.39748	2.39525	2.40124	2.39720	2.40354	2.40271	2.39067
