1550.000000	2.984564	1.852922
1550.025000	2.986744	1.854275
1550.050000	2.986873	1.854355
1550.075000	2.987719	1.854881
1550.100000	2.985619	1.853577
1550.125000	2.987003	1.854436
1550.150000	2.986758	1.854284
1550.175000	2.987514	1.854753
1550.200000	2.987028	1.854451
1550.225000	2.986091	1.853870
1550.250000	2.986710	1.854254
1550.275000	2.988725	1.855505
1550.300000	2.987970	1.855036
1550.325000	2.989287	1.855854
1550.350000	2.987751	1.854901
1550.375000	2.988239	1.855203
1550.400000	2.988607	1.855432
1550.425000	2.989439	1.856511
1550.450000	2.988146	1.855708
1550.475000	2.987968	1.855598
1550.500000	2.988717	1.856063
1550.525000	2.988977	1.856224
1550.550000	2.987964	1.855595
1550.575000	2.989918	1.856808
1550.600000	2.989271	1.856407
1550.625000	2.989444	1.856514
1550.650000	2.989321	1.856438
1550.675000	2.989860	1.856773
1550.700000	2.989677	1.856659
1550.725000	2.989741	1.856699
1550.750000	2.990281	1.857034
1550.775000	2.991083	1.857532
1550.800000	2.990236	1.857006
1550.825000	2.990536	1.857192
1550.850000	2.991440	1.857754
1550.875000	2.990397	1.857106
1550.900000	2.991158	1.857579
1550.925000	2.989947	1.856827
1550.950000	2.990840	1.857381
1550.975000	2.990684	1.857284
1551.000000	2.989866	1.856776
1551.025000	2.989051	1.856270
1551.050000	2.991206	1.857609
1551.075000	2.989695	1.856670
1551.100000	2.989549	1.856579
1551.125000	2.988983	1.856228
1551.150000	2.989982	1.856848
1551.175000	2.989556	1.856584
1551.200000	2.988903	1.856178
1551.225000	2.987834	1.855514
1551.250000	2.988766	1.856093
1551.275000	2.988135	1.855701
1551.300000	2.989423	1.856501
1551.325000	2.990211	1.856990
1551.350000	2.988836	1.856137
1551.375000	2.989095	1.856297
1551.400000	2.986986	1.854988
1551.425000	2.988834	1.856135
1551.450000	2.986898	1.855496
1551.475000	2.988729	1.856633
1551.500000	2.987968	1.856161
1551.525000	2.989397	1.857048
1551.550000	2.988611	1.856560
1551.575000	2.988742	1.856641
1551.600000	2.988934	1.856760
1551.625000	2.988736	1.856638
1551.650000	2.989000	1.856801
1551.675000	2.988089	1.856235
1551.700000	2.989513	1.857120
1551.725000	2.988150	1.856273
1551.750000	2.989223	1.856940
1551.775000	2.987940	1.856143
1551.800000	2.987436	1.855830
1551.825000	2.988383	1.856418
1551.850000	2.987693	1.855990
1551.875000	2.987629	1.855950
1551.900000	2.988170	1.856286
1551.925000	2.988586	1.856544
1551.950000	2.988863	1.856716
1551.975000	2.989795	1.857295
1552.000000	2.989248	1.856955
1552.025000	2.990167	1.857526
1552.050000	2.990517	1.857744
1552.075000	2.989352	1.857020
1552.100000	2.989190	1.856920
1552.125000	2.989537	1.857135
1552.150000	2.989411	1.857057
1552.175000	2.989697	1.857234
1552.200000	2.989311	1.856994
1552.225000	2.991150	1.858137
1552.250000	2.989614	1.857183
1552.275000	2.989004	1.856804
1552.300000	2.990906	1.857985
1552.325000	2.990628	1.857813
1552.350000	2.991290	1.858224
1552.375000	2.990962	1.858020
1552.400000	2.990944	1.858009
