1552.000000	2.938934	1.825700
1552.050000	2.938293	1.825301
1552.100000	2.939218	1.825876
1552.150000	2.939218	1.825876
1552.200000	2.940813	1.826867
1552.250000	2.941420	1.827244
1552.300000	2.939183	1.825855
1552.350000	2.940790	1.826853
1552.400000	2.940547	1.826702
1552.450000	2.940902	1.827477
1552.500000	2.941111	1.827606
1552.550000	2.941265	1.827702
1552.600000	2.941538	1.827872
1552.650000	2.941257	1.827698
1552.700000	2.940216	1.827050
1552.750000	2.940781	1.827401
1552.800000	2.938482	1.825973
1552.850000	2.939624	1.826683
1552.900000	2.939201	1.826420
1552.950000	2.939828	1.826809
1553.000000	2.939729	1.826748
1553.050000	2.939993	1.826912
1553.100000	2.939420	1.826556
1553.150000	2.939518	1.826617
1553.200000	2.939564	1.826645
1553.250000	2.939533	1.826626
1553.300000	2.936620	1.824816
1553.350000	2.935348	1.824026
1553.400000	2.935489	1.824113
1553.450000	2.937151	1.825699
1553.500000	2.935339	1.824573
1553.550000	2.935167	1.824466
1553.600000	2.934980	1.824350
1553.650000	2.934178	1.823851
1553.700000	2.932951	1.823089
1553.750000	2.931621	1.822262
1553.800000	2.930691	1.821684
1553.850000	2.930420	1.821516
1553.900000	2.927134	1.819473
1553.950000	2.926580	1.819129
1554.000000	2.924741	1.817986
1554.050000	2.920006	1.815043
1554.100000	2.916357	1.812774
1554.150000	2.912077	1.810114
1554.200000	2.912139	1.810153
1554.250000	2.908313	1.807774
1554.300000	2.904808	1.805596
1554.350000	2.903739	1.804931
1554.400000	2.902871	1.804392
1554.450000	2.905915	1.806284
1554.500000	2.908347	1.808344
1554.550000	2.912225	1.810756
1554.600000	2.915136	1.812566
1554.650000	2.917716	1.814170
1554.700000	2.921068	1.816254
1554.750000	2.922771	1.817312
1554.800000	2.928416	1.820823
1554.850000	2.930899	1.822367
1554.900000	2.932294	1.823234
1554.950000	2.931792	1.822922
1555.000000	2.935448	1.825195
1555.050000	2.934180	1.824407
1555.100000	2.936364	1.825764
1555.150000	2.937341	1.826372
1555.200000	2.937116	1.826232
1555.250000	2.938956	1.827376
1555.300000	2.936853	1.826068
1555.350000	2.937952	1.826752
1555.400000	2.938635	1.827177
1555.450000	2.938712	1.827225
1555.500000	2.938722	1.827785
1555.550000	2.939450	1.828238
1555.600000	2.940139	1.828667
1555.650000	2.940965	1.829181
1555.700000	2.941956	1.829797
1555.750000	2.941393	1.829447
1555.800000	2.940216	1.828714
1555.850000	2.942681	1.830248
1555.900000	2.942533	1.830156
1555.950000	2.941446	1.829480
1556.000000	2.940858	1.829114
1556.050000	2.941159	1.829301
1556.100000	2.939111	1.828027
1556.150000	2.941722	1.829652
1556.200000	2.940799	1.829077
1556.250000	2.940477	1.828877
1556.300000	2.942134	1.829907
1556.350000	2.941229	1.829345
1556.400000	2.940934	1.829162
1556.450000	2.942005	1.829827
1556.500000	2.943056	1.831037
1556.550000	2.942707	1.830820
1556.600000	2.943992	1.831620
1556.650000	2.944482	1.831924
1556.700000	2.941793	1.830251
1556.750000	2.941173	1.829866
1556.800000	2.942186	1.830496
1556.850000	2.942187	1.830497
1556.900000	2.944209	1.831755
1556.950000	2.944178	1.831735
1557.000000	2.943896	1.831559
1557.050000	2.944401	1.831874
1557.100000	2.943289	1.831182
1557.150000	2.943991	1.831619
1557.200000	2.943264	1.831166
1557.250000	2.942955	1.830974
1557.300000	2.945112	1.832316
1557.350000	2.945257	1.832406
1557.400000	2.944605	1.832001
1557.450000	2.944152	1.831719
1557.500000	2.944200	1.832305
1557.550000	2.943618	1.831943
1557.600000	2.943364	1.831785
1557.650000	2.943885	1.832109
1557.700000	2.944283	1.832357
1557.750000	2.944936	1.832764
1557.800000	2.944037	1.832204
1557.850000	2.943184	1.831673
1557.900000	2.944647	1.832583
1557.950000	2.944891	1.832735
