1552.000000	3.018132	1.874899
1552.050000	3.018655	1.875224
1552.100000	3.018659	1.875226
1552.150000	3.017843	1.874719
1552.200000	3.017839	1.874716
1552.250000	3.017694	1.874627
1552.300000	3.017988	1.874809
1552.350000	3.017929	1.874773
1552.400000	3.017288	1.874374
1552.450000	3.016568	1.874495
1552.500000	3.017076	1.874811
1552.550000	3.017781	1.875250
1552.600000	3.017329	1.874968
1552.650000	3.015859	1.874055
1552.700000	3.016377	1.874377
1552.750000	3.016316	1.874339
1552.800000	3.016734	1.874598
1552.850000	3.016307	1.874333
1552.900000	3.015352	1.873740
1552.950000	3.014836	1.873419
1553.000000	3.016698	1.874576
1553.050000	3.016369	1.874372
1553.100000	3.015654	1.873927
1553.150000	3.015782	1.874007
1553.200000	3.015908	1.874085
1553.250000	3.016660	1.874553
1553.300000	3.016922	1.874715
1553.350000	3.014886	1.873450
1553.400000	3.015440	1.873795
1553.450000	3.014513	1.873787
1553.500000	3.015280	1.874264
1553.550000	3.015379	1.874326
1553.600000	3.014607	1.873845
1553.650000	3.012931	1.872804
1553.700000	3.014197	1.873590
1553.750000	3.012219	1.872361
1553.800000	3.011653	1.872009
1553.850000	3.011535	1.871936
1553.900000	3.010717	1.871428
1553.950000	3.009094	1.870418
1554.000000	3.008862	1.870275
1554.050000	3.005143	1.867963
1554.100000	3.005020	1.867886
1554.150000	3.002527	1.866337
1554.200000	2.999206	1.864273
1554.250000	2.998001	1.863523
1554.300000	2.994412	1.861292
1554.350000	2.992850	1.860322
1554.400000	2.993533	1.860746
1554.450000	2.993378	1.860650
1554.500000	2.994158	1.861699
1554.550000	2.996565	1.863196
1554.600000	2.997485	1.863768
1554.650000	2.999837	1.865231
1554.700000	3.001965	1.866554
1554.750000	3.004535	1.868152
1554.800000	3.006756	1.869533
1554.850000	3.008658	1.870716
1554.900000	3.009092	1.870985
1554.950000	3.009614	1.871310
1555.000000	3.011844	1.872696
1555.050000	3.012142	1.872881
1555.100000	3.012565	1.873145
1555.150000	3.013745	1.873878
1555.200000	3.014260	1.874199
1555.250000	3.013465	1.873704
1555.300000	3.014320	1.874236
1555.350000	3.015679	1.875081
1555.400000	3.015208	1.874788
1555.450000	3.015720	1.875107
1555.500000	3.015424	1.875491
1555.550000	3.014934	1.875187
1555.600000	3.016711	1.876292
1555.650000	3.017199	1.876595
1555.700000	3.017239	1.876621
1555.750000	3.017479	1.876770
1555.800000	3.017120	1.876546
1555.850000	3.016883	1.876399
1555.900000	3.017046	1.876500
1555.950000	3.016052	1.875882
1556.000000	3.016239	1.875998
1556.050000	3.016245	1.876002
1556.100000	3.016235	1.875996
1556.150000	3.016890	1.876403
1556.200000	3.016134	1.875933
1556.250000	3.016386	1.876090
1556.300000	3.016675	1.876270
1556.350000	3.016638	1.876247
1556.400000	3.017377	1.876707
1556.450000	3.017504	1.876785
1556.500000	3.017970	1.877645
1556.550000	3.017760	1.877515
1556.600000	3.017687	1.877469
1556.650000	3.017513	1.877361
1556.700000	3.017638	1.877439
1556.750000	3.017799	1.877539
1556.800000	3.018254	1.877822
1556.850000	3.016623	1.876807
1556.900000	3.017263	1.877205
1556.950000	3.017739	1.877501
1557.000000	3.016393	1.876664
1557.050000	3.016338	1.876630
1557.100000	3.016147	1.876511
1557.150000	3.016808	1.876922
1557.200000	3.017165	1.877145
1557.250000	3.016978	1.877028
1557.300000	3.016423	1.876682
1557.350000	3.017739	1.877501
1557.400000	3.018010	1.877670
1557.450000	3.017808	1.877544
1557.500000	3.017133	1.877695
1557.550000	3.016504	1.877303
1557.600000	3.017545	1.877952
1557.650000	3.018640	1.878633
1557.700000	3.017390	1.877855
1557.750000	3.017541	1.877949
1557.800000	3.017144	1.877702
1557.850000	3.017815	1.878119
1557.900000	3.018509	1.878551
1557.950000	3.018945	1.878823
