1536.000000	1.334260	0.000825
1536.005000	1.334167	0.000825
1536.010000	1.334304	0.000825
1536.015000	1.332008	0.000823
1536.020000	1.333742	0.000825
1536.025000	1.334193	0.000825
1536.030000	1.333487	0.000824
1536.035000	1.330693	0.000823
1536.040000	1.328514	0.000821
1536.045000	1.327087	0.000820
1536.050000	1.324715	0.000819
1536.055000	1.319155	0.000816
1536.060000	1.324235	0.000819
1536.065000	1.318212	0.000815
1536.070000	1.315426	0.000813
1536.075000	1.316006	0.000814
1536.080000	1.316679	0.000814
1536.085000	1.316537	0.000814
1536.090000	1.316125	0.000814
1536.095000	1.318103	0.000815
1536.100000	1.315231	0.000813
1536.105000	1.311681	0.000811
1536.110000	1.310731	0.000810
1536.115000	1.311613	0.000811
1536.120000	1.310608	0.000810
1536.125000	1.312136	0.000811
1536.130000	1.313711	0.000812
1536.135000	1.311222	0.000811
1536.140000	1.311869	0.000811
1536.145000	1.312268	0.000811
1536.150000	1.311116	0.000811
1536.155000	1.312353	0.000811
1536.160000	1.312879	0.000812
1536.165000	1.314994	0.000813
1536.170000	1.317262	0.000814
1536.175000	1.317527	0.000815
1536.180000	1.319030	0.000815
1536.185000	1.319195	0.000816
1536.190000	1.318426	0.000815
1536.195000	1.319072	0.000815
1536.200000	1.315898	0.000814
1536.205000	1.314008	0.000812
1536.210000	1.313520	0.000812
1536.215000	1.309973	0.000810
1536.220000	1.308196	0.000809
1536.225000	1.307066	0.000808
1536.230000	1.305871	0.000807
1536.235000	1.302840	0.000805
1536.240000	1.301246	0.000804
1536.245000	1.302174	0.000805
1536.250000	1.305822	0.000807
1536.255000	1.307774	0.000808
1536.260000	1.309384	0.000809
1536.265000	1.312568	0.000811
1536.270000	1.312899	0.000812
1536.275000	1.313897	0.000812
1536.280000	1.316270	0.000814
1536.285000	1.319886	0.000816
1536.290000	1.320236	0.000816
1536.295000	1.320352	0.000816
1536.300000	1.320662	0.000816
1536.305000	1.319791	0.000816
1536.310000	1.318416	0.000815
1536.315000	1.319524	0.000816
1536.320000	1.317995	0.000815
1536.325000	1.317561	0.000815
1536.330000	1.314258	0.000813
1536.335000	1.314284	0.000813
1536.340000	1.316893	0.000814
1536.345000	1.317358	0.000815
1536.350000	1.318590	0.000815
1536.355000	1.317454	0.000815
1536.360000	1.317096	0.000814
1536.365000	1.313544	0.000812
1536.370000	1.311669	0.000811
1536.375000	1.305776	0.000807
1536.380000	1.301059	0.000805
1536.385000	1.295027	0.000801
1536.390000	1.295691	0.000801
1536.395000	1.295647	0.000801
1536.400000	1.296803	0.000802
1536.405000	1.296019	0.000801
1536.410000	1.298748	0.000803
1536.415000	1.296550	0.000802
1536.420000	1.299103	0.000803
1536.425000	1.299368	0.000804
1536.430000	1.298152	0.000803
1536.435000	1.300206	0.000804
1536.440000	1.301502	0.000805
1536.445000	1.304787	0.000807
1536.450000	1.306487	0.000808
1536.455000	1.306686	0.000808
1536.460000	1.307632	0.000809
1536.465000	1.306854	0.000808
1536.470000	1.306059	0.000808
1536.475000	1.303145	0.000806
1536.480000	1.300061	0.000804
1536.485000	1.295585	0.000801
1536.490000	1.290392	0.000798
1536.495000	1.289414	0.000797
1536.500000	1.290004	0.000798
1536.505000	1.287406	0.000796
1536.510000	1.288371	0.000797
1536.515000	1.286941	0.000796
1536.520000	1.288892	0.000797
1536.525000	1.290029	0.000798
1536.530000	1.291464	0.000799
1536.535000	1.293264	0.000800
1536.540000	1.295112	0.000801
1536.545000	1.296514	0.000802
1536.550000	1.297700	0.000802
1536.555000	1.299285	0.000803
1536.560000	1.298661	0.000803
1536.565000	1.300487	0.000804
1536.570000	1.302572	0.000806
1536.575000	1.302461	0.000805
1536.580000	1.302980	0.000806
1536.585000	1.303278	0.000806
