1.00000000e+00	2.40234637e+00	2.40234637e+00	2.40150833e+00	2.40558958e+00	2.40540338e+00	2.40478921e+00	2.40639567e+00	2.40803003e+00	2.40985250e+00	2.40479827e+00	2.40535259e+00	2.40519285e+00	2.41045427e+00	2.40667057e+00	2.40381074e+00	2.40452385e+00	2.40971828e+00	2.40426636e+00	2.40559363e+00	2.40247059e+00
2.00000000e+00	2.40228033e+00	2.40228033e+00	2.40143847e+00	2.40543413e+00	2.40528369e+00	2.40469408e+00	2.40625978e+00	2.40783024e+00	2.40958548e+00	2.40464973e+00	2.40522337e+00	2.40509152e+00	2.41024995e+00	2.40653038e+00	2.40371847e+00	2.40443039e+00	2.40951490e+00	2.40414357e+00	2.40548921e+00	2.40239882e+00
3.00000000e+00	2.40219498e+00	2.40219498e+00	2.40134645e+00	2.40521812e+00	2.40512371e+00	2.40456438e+00	2.40607238e+00	2.40756106e+00	2.40923023e+00	2.40444803e+00	2.40505099e+00	2.40495539e+00	2.40997529e+00	2.40634608e+00	2.40359592e+00	2.40430856e+00	2.40924239e+00	2.40398645e+00	2.40534973e+00	2.40230703e+00
4.00000000e+00	2.40210223e+00	2.40210223e+00	2.40124631e+00	2.40498877e+00	2.40494776e+00	2.40442824e+00	2.40586042e+00	2.40727568e+00	2.40885186e+00	2.40423107e+00	2.40486526e+00	2.40481186e+00	2.40968490e+00	2.40614605e+00	2.40346479e+00	2.40417600e+00	2.40895295e+00	2.40381455e+00	2.40519977e+00	2.40220857e+00
5.00000000e+00	2.40200806e+00	2.40200806e+00	2.40114546e+00	2.40475559e+00	2.40476871e+00	2.40429235e+00	2.40564275e+00	2.40698791e+00	2.40847206e+00	2.40401936e+00	2.40468240e+00	2.40466428e+00	2.40939331e+00	2.40594530e+00	2.40332794e+00	2.40403891e+00	2.40865850e+00	2.40364432e+00	2.40504813e+00	2.40210629e+00
6.00000000e+00	2.40191364e+00	2.40191364e+00	2.40104246e+00	2.40452695e+00	2.40458322e+00	2.40415788e+00	2.40541601e+00	2.40670967e+00	2.40809417e+00	2.40381193e+00	2.40449977e+00	2.40451837e+00	2.40910745e+00	2.40574431e+00	2.40319228e+00	2.40390444e+00	2.40836835e+00	2.40347481e+00	2.40490031e+00	2.40200734e+00
7.00000000e+00	2.40181875e+00	2.40181875e+00	2.40093946e+00	2.40430641e+00	2.40439606e+00	2.40402746e+00	2.40518856e+00	2.40644217e+00	2.40772367e+00	2.40361238e+00	2.40432239e+00	2.40437412e+00	2.40882802e+00	2.40554762e+00	2.40305638e+00	2.40377307e+00	2.40808272e+00	2.40330911e+00	2.40475106e+00	2.40190554e+00
8.00000000e+00	2.40173006e+00	2.40173006e+00	2.40083694e+00	2.40409231e+00	2.40420079e+00	2.40390015e+00	2.40496993e+00	2.40618467e+00	2.40736270e+00	2.40342450e+00	2.40414739e+00	2.40423417e+00	2.40855527e+00	2.40535021e+00	2.40292573e+00	2.40364456e+00	2.40780139e+00	2.40314817e+00	2.40460443e+00	2.40180635e+00
9.00000000e+00	2.40163994e+00	2.40163994e+00	2.40073705e+00	2.40388417e+00	2.40399885e+00	2.40377712e+00	2.40476465e+00	2.40593624e+00	2.40701032e+00	2.40324664e+00	2.40397382e+00	2.40409660e+00	2.40829015e+00	2.40516138e+00	2.40279508e+00	2.40351915e+00	2.40752506e+00	2.40298796e+00	2.40446210e+00	2.40170932e+00
1.00000000e+01	2.40155244e+00	2.40155244e+00	2.40063787e+00	2.40368700e+00	2.40378189e+00	2.40365529e+00	2.40457392e+00	2.40569234e+00	2.40666699e+00	2.40307140e+00	2.40380907e+00	2.40396023e+00	2.40802908e+00	2.40497255e+00	2.40266585e+00	2.40339661e+00	2.40725636e+00	2.40283084e+00	2.40432501e+00	2.40161371e+00
