1.00000000e+00	2.40618801e+00	2.40618801e+00	2.40185642e+00	2.40883565e+00	2.40561700e+00	2.40798068e+00	2.40134621e+00	2.40606165e+00	2.40104008e+00	2.40579271e+00	2.40680051e+00	2.41224623e+00	2.40543628e+00	2.40410829e+00	2.40585256e+00	2.40518379e+00	2.40744591e+00	2.40576577e+00	2.40927649e+00	2.40913391e+00
2.00000000e+00	2.40607166e+00	2.40607166e+00	2.40180540e+00	2.40868545e+00	2.40550089e+00	2.40782762e+00	2.40127420e+00	2.40590858e+00	2.40099049e+00	2.40567183e+00	2.40667558e+00	2.41207862e+00	2.40530229e+00	2.40403461e+00	2.40572000e+00	2.40507817e+00	2.40726662e+00	2.40564871e+00	2.40912580e+00	2.40900755e+00
3.00000000e+00	2.40591788e+00	2.40591788e+00	2.40173364e+00	2.40848422e+00	2.40534258e+00	2.40762424e+00	2.40118265e+00	2.40570140e+00	2.40092397e+00	2.40550923e+00	2.40651226e+00	2.41185522e+00	2.40514421e+00	2.40393686e+00	2.40554452e+00	2.40494037e+00	2.40702629e+00	2.40549374e+00	2.40892792e+00	2.40883803e+00
4.00000000e+00	2.40575194e+00	2.40575194e+00	2.40165782e+00	2.40826750e+00	2.40517497e+00	2.40740705e+00	2.40108347e+00	2.40547776e+00	2.40085077e+00	2.40533304e+00	2.40633607e+00	2.41161609e+00	2.40499878e+00	2.40382791e+00	2.40535665e+00	2.40478897e+00	2.40677071e+00	2.40532684e+00	2.40871263e+00	2.40865850e+00
5.00000000e+00	2.40558696e+00	2.40558696e+00	2.40158153e+00	2.40805006e+00	2.40500450e+00	2.40718961e+00	2.40098357e+00	2.40525317e+00	2.40078139e+00	2.40515566e+00	2.40615535e+00	2.41137481e+00	2.40485239e+00	2.40371847e+00	2.40516973e+00	2.40463495e+00	2.40651274e+00	2.40515852e+00	2.40849543e+00	2.40847421e+00
6.00000000e+00	2.40542054e+00	2.40542054e+00	2.40150809e+00	2.40783310e+00	2.40483761e+00	2.40697408e+00	2.40087748e+00	2.40502405e+00	2.40071082e+00	2.40498281e+00	2.40598130e+00	2.41113210e+00	2.40471196e+00	2.40361071e+00	2.40498495e+00	2.40448451e+00	2.40625930e+00	2.40499163e+00	2.40828156e+00	2.40829110e+00
7.00000000e+00	2.40525651e+00	2.40525651e+00	2.40143394e+00	2.40762138e+00	2.40467381e+00	2.40676045e+00	2.40076256e+00	2.40480876e+00	2.40064383e+00	2.40481257e+00	2.40580940e+00	2.41089678e+00	2.40457010e+00	2.40350556e+00	2.40480471e+00	2.40433359e+00	2.40601087e+00	2.40482879e+00	2.40807080e+00	2.40811300e+00
8.00000000e+00	2.40509939e+00	2.40509939e+00	2.40135956e+00	2.40741324e+00	2.40451121e+00	2.40655661e+00	2.40064788e+00	2.40460491e+00	2.40057468e+00	2.40464616e+00	2.40563965e+00	2.41066360e+00	2.40443110e+00	2.40340042e+00	2.40462756e+00	2.40418625e+00	2.40576816e+00	2.40466809e+00	2.40786576e+00	2.40793657e+00
9.00000000e+00	2.40494347e+00	2.40494347e+00	2.40128946e+00	2.40720892e+00	2.40435123e+00	2.40635395e+00	2.40054512e+00	2.40441489e+00	2.40050912e+00	2.40448380e+00	2.40547371e+00	2.41043305e+00	2.40429473e+00	2.40329957e+00	2.40445518e+00	2.40404129e+00	2.40553236e+00	2.40451407e+00	2.40766406e+00	2.40776348e+00
1.00000000e+01	2.40479136e+00	2.40479136e+00	2.40122032e+00	2.40701079e+00	2.40419555e+00	2.40615630e+00	2.40044951e+00	2.40422392e+00	2.40044355e+00	2.40432572e+00	2.40531373e+00	2.41020989e+00	2.40416145e+00	2.40319872e+00	2.40428853e+00	2.40390205e+00	2.40530157e+00	2.40436006e+00	2.40746617e+00	2.40759373e+00
1.10000000e+01	2.40464306e+00	2.40464306e+00	2.40115094e+00	2.40681744e+00	2.40404367e+00	2.40596724e+00	2.40035868e+00	2.40404701e+00	2.40038085e+00	2.40416980e+00	2.40515471e+00	2.40998745e+00	2.40402699e+00	2.40309882e+00	2.40412593e+00	2.40376973e+00	2.40507674e+00	2.40421224e+00	2.40727401e+00	2.40742636e+00
1.20000000e+01	2.40449715e+00	2.40449715e+00	2.40108323e+00	2.40662575e+00	2.40389299e+00	2.40577698e+00	2.40027237e+00	2.40388036e+00	2.40031862e+00	2.40401888e+00	2.40500021e+00	2.40977263e+00	2.40389562e+00	2.40300179e+00	2.40396428e+00	2.40363741e+00	2.40485835e+00	2.40406919e+00	2.40708184e+00	2.40726376e+00
1.30000000e+01	2.40435481e+00	2.40435481e+00	2.40101695e+00	2.40643573e+00	2.40374756e+00	2.40559363e+00	2.40018821e+00	2.40372062e+00	2.40025759e+00	2.40386891e+00	2.40484643e+00	2.40955901e+00	2.40376067e+00	2.40290618e+00	2.40380812e+00	2.40351057e+00	2.40464401e+00	2.40392613e+00	2.40689731e+00	2.40710306e+00
1.40000000e+01	2.40421486e+00	2.40421486e+00	2.40095210e+00	2.40625501e+00	2.40360570e+00	2.40541434e+00	2.40010691e+00	2.40356207e+00	2.40019894e+00	2.40372443e+00	2.40470028e+00	2.40934968e+00	2.40362430e+00	2.40281415e+00	2.40365744e+00	2.40338850e+00	2.40443444e+00	2.40378523e+00	2.40671492e+00	2.40694427e+00
1.50000000e+01	2.40407777e+00	2.40407777e+00	2.40088868e+00	2.40607476e+00	2.40346551e+00	2.40523767e+00	2.40002584e+00	2.40341067e+00	2.40014052e+00	2.40358210e+00	2.40455723e+00	2.40914416e+00	2.40348196e+00	2.40272069e+00	2.40351105e+00	2.40326762e+00	2.40423179e+00	2.40365219e+00	2.40653777e+00	2.40678954e+00
1.60000000e+01	2.40394211e+00	2.40394211e+00	2.40082717e+00	2.40589905e+00	2.40332723e+00	2.40506339e+00	2.39994311e+00	2.40326214e+00	2.40008092e+00	2.40344238e+00	2.40441561e+00	2.40894485e+00	2.40333486e+00	2.40263176e+00	2.40336657e+00	2.40315151e+00	2.40403748e+00	2.40351582e+00	2.40636396e+00	2.40663719e+00
1.70000000e+01	2.40381289e+00	2.40381289e+00	2.40076566e+00	2.40572429e+00	2.40319395e+00	2.40489602e+00	2.39986038e+00	2.40312028e+00	2.40002537e+00	2.40330744e+00	2.40427780e+00	2.40874696e+00	2.40318727e+00	2.40254164e+00	2.40322590e+00	2.40303779e+00	2.40384722e+00	2.40338683e+00	2.40619254e+00	2.40648890e+00
1.80000000e+01	2.40368438e+00	2.40368438e+00	2.40070415e+00	2.40555501e+00	2.40306473e+00	2.40473175e+00	2.39978004e+00	2.40297771e+00	2.39997077e+00	2.40317440e+00	2.40414214e+00	2.40855622e+00	2.40304661e+00	2.40245676e+00	2.40308857e+00	2.40292573e+00	2.40365982e+00	2.40325713e+00	2.40602589e+00	2.40634203e+00
1.90000000e+01	2.40355921e+00	2.40355921e+00	2.40064931e+00	2.40539026e+00	2.40293622e+00	2.40457392e+00	2.39970160e+00	2.40284252e+00	2.39991474e+00	2.40304184e+00	2.40400863e+00	2.40837097e+00	2.40290928e+00	2.40237117e+00	2.40295553e+00	2.40281701e+00	2.40347886e+00	2.40313363e+00	2.40585852e+00	2.40619707e+00
2.00000000e+01	2.40343690e+00	2.40343690e+00	2.40059114e+00	2.40522814e+00	2.40280867e+00	2.40441751e+00	2.39962077e+00	2.40270829e+00	2.39986277e+00	2.40291262e+00	2.40387774e+00	2.40818572e+00	2.40278673e+00	2.40228653e+00	2.40282440e+00	2.40270877e+00	2.40330172e+00	2.40301037e+00	2.40570021e+00	2.40605545e+00
2.10000000e+01	2.40331316e+00	2.40331316e+00	2.40053368e+00	2.40506935e+00	2.40268517e+00	2.40426421e+00	2.39954424e+00	2.40257692e+00	2.39981055e+00	2.40278649e+00	2.40375042e+00	2.40800714e+00	2.40266871e+00	2.40220547e+00	2.40269709e+00	2.40260696e+00	2.40312791e+00	2.40289021e+00	2.40554309e+00	2.40591669e+00
