1.00000000e+00	2.41561604e+00	2.41561604e+00	2.41038179e+00	2.41235781e+00	2.40971875e+00	2.41581368e+00	2.41295624e+00	2.41445279e+00	2.40502858e+00	2.41409206e+00	2.40928864e+00	2.41973162e+00	2.42248273e+00	2.40796375e+00	2.40519738e+00	2.41062808e+00	2.41837668e+00	2.41301179e+00	2.40747213e+00	2.41946054e+00
2.00000000e+00	2.41535568e+00	2.41535568e+00	2.41017437e+00	2.41216207e+00	2.40959239e+00	2.41556716e+00	2.41271830e+00	2.41424084e+00	2.40492034e+00	2.41386628e+00	2.40913343e+00	2.41944075e+00	2.42211199e+00	2.40781450e+00	2.40511584e+00	2.41045904e+00	2.41810131e+00	2.41275477e+00	2.40736008e+00	2.41919684e+00
3.00000000e+00	2.41500878e+00	2.41500878e+00	2.40990186e+00	2.41189885e+00	2.40942574e+00	2.41523838e+00	2.41239929e+00	2.41395998e+00	2.40477657e+00	2.41356516e+00	2.40892386e+00	2.41905022e+00	2.42161846e+00	2.40761495e+00	2.40500641e+00	2.41023612e+00	2.41773605e+00	2.41241479e+00	2.40721035e+00	2.41884947e+00
4.00000000e+00	2.41463900e+00	2.41463900e+00	2.40961123e+00	2.41161728e+00	2.40924549e+00	2.41488695e+00	2.41206217e+00	2.41366076e+00	2.40462494e+00	2.41324449e+00	2.40870166e+00	2.41863203e+00	2.42109275e+00	2.40739775e+00	2.40488839e+00	2.40999722e+00	2.41734171e+00	2.41204739e+00	2.40704989e+00	2.41847014e+00
5.00000000e+00	2.41426635e+00	2.41426635e+00	2.40932298e+00	2.41133261e+00	2.40906453e+00	2.41453528e+00	2.41172266e+00	2.41335821e+00	2.40446854e+00	2.41291857e+00	2.40847564e+00	2.41820908e+00	2.42056417e+00	2.40718460e+00	2.40477014e+00	2.40975451e+00	2.41694856e+00	2.41168022e+00	2.40688705e+00	2.41808963e+00
6.00000000e+00	2.41389894e+00	2.41389894e+00	2.40904069e+00	2.41105342e+00	2.40888262e+00	2.41418982e+00	2.41138935e+00	2.41305995e+00	2.40431404e+00	2.41260147e+00	2.40825582e+00	2.41778898e+00	2.42004609e+00	2.40696788e+00	2.40464950e+00	2.40951681e+00	2.41656041e+00	2.41131949e+00	2.40672684e+00	2.41771388e+00
7.00000000e+00	2.41353941e+00	2.41353941e+00	2.40876389e+00	2.41077638e+00	2.40870428e+00	2.41385126e+00	2.41106462e+00	2.41276646e+00	2.40416718e+00	2.41228795e+00	2.40804029e+00	2.41736984e+00	2.41953921e+00	2.40675569e+00	2.40453506e+00	2.40928316e+00	2.41617727e+00	2.41096544e+00	2.40656567e+00	2.41734338e+00
8.00000000e+00	2.41318679e+00	2.41318679e+00	2.40849233e+00	2.41050386e+00	2.40853024e+00	2.41352272e+00	2.41074753e+00	2.41247535e+00	2.40402150e+00	2.41198230e+00	2.40782547e+00	2.41695261e+00	2.41905093e+00	2.40654612e+00	2.40441966e+00	2.40905285e+00	2.41580105e+00	2.41061902e+00	2.40640998e+00	2.41697979e+00
9.00000000e+00	2.41284347e+00	2.41284347e+00	2.40823221e+00	2.41024065e+00	2.40835786e+00	2.41320658e+00	2.41044044e+00	2.41219258e+00	2.40387678e+00	2.41168451e+00	2.40761828e+00	2.41654611e+00	2.41857529e+00	2.40633988e+00	2.40430593e+00	2.40882707e+00	2.41543746e+00	2.41028214e+00	2.40625572e+00	2.41662264e+00
1.00000000e+01	2.41250706e+00	2.41250706e+00	2.40797830e+00	2.40998077e+00	2.40818954e+00	2.41289759e+00	2.41014075e+00	2.41191268e+00	2.40373635e+00	2.41139269e+00	2.40741348e+00	2.41614699e+00	2.41811728e+00	2.40613866e+00	2.40419793e+00	2.40860844e+00	2.41507888e+00	2.40995455e+00	2.40610576e+00	2.41627407e+00
1.10000000e+01	2.41217709e+00	2.41217709e+00	2.40773392e+00	2.40972662e+00	2.40802383e+00	2.41259551e+00	2.40984750e+00	2.41164136e+00	2.40360188e+00	2.41110921e+00	2.40721655e+00	2.41575480e+00	2.41767025e+00	2.40594673e+00	2.40408707e+00	2.40839219e+00	2.41473031e+00	2.40963459e+00	2.40595627e+00	2.41593099e+00
1.20000000e+01	2.41185498e+00	2.41185498e+00	2.40749574e+00	2.40947747e+00	2.40786242e+00	2.41230154e+00	2.40956306e+00	2.41137791e+00	2.40346551e+00	2.41083145e+00	2.40702128e+00	2.41537189e+00	2.41723704e+00	2.40575957e+00	2.40397954e+00	2.40818048e+00	2.41438985e+00	2.40932107e+00	2.40581179e+00	2.41559577e+00
1.30000000e+01	2.41154456e+00	2.41154456e+00	2.40726423e+00	2.40923166e+00	2.40770292e+00	2.41201568e+00	2.40928602e+00	2.41112137e+00	2.40333366e+00	2.41056085e+00	2.40683293e+00	2.41499734e+00	2.41681576e+00	2.40557718e+00	2.40387583e+00	2.40797591e+00	2.41405678e+00	2.40901446e+00	2.40566945e+00	2.41526532e+00
